# Evolutionary track for a 1.0645 Msun sequence with He atmosphere.
# log Teff [K], log L/Lsun, log g [cm/s^2], log radius [Rsun], mass [Msun], cooling age [Gyr], total age [Gyr]
5.582133077269529,3.8629024693961274,7.884128837534374,-1.7095560833883698,1.0644550270800661,0.0,0.024634429693635967
5.577948751418949,3.8180380850086624,7.912255918519518,-1.7236196238809418,1.0644550270800661,1.6006347711384295e-07,0.02463458975711308
5.576758930641761,3.7892925533320656,7.93624216708736,-1.7356127481648627,1.0644550270800661,3.5213964964821936e-07,0.024634781833285616
5.576625846515351,3.7642847786780904,7.960717605235694,-1.7478504672390298,1.0644550270800661,5.826310566924513e-07,0.02463501232469266
5.5767476236964955,3.7380828366924868,7.987406655945879,-1.7611949925941224,1.0644550270800661,8.592207451462746e-07,0.024635288914381114
5.5767118553290045,3.7082969206199596,8.01704949854844,-1.7760164138954029,1.0644550270800661,1.1911283712908627e-06,0.024635620822007258
5.576196501755682,3.6733361555833026,8.049948849291805,-1.7924660892670854,1.0644550270800661,1.589417522661388e-06,0.02463601911115863
5.574877871697142,3.6319108810655654,8.086099603575382,-1.8105414664088746,1.0644550270800661,2.067364504303783e-06,0.02463649705814027
5.572408967994424,3.5829258434186553,8.125209026411422,-1.8300961778268938,1.0644550270800661,2.6409008822776375e-06,0.024637070594518244
5.568580107581449,3.5275899087931224,8.165229519385054,-1.8501064243137106,1.0644550270800661,3.3026184050180017e-06,0.024637732312040986
5.563271218388154,3.466572414329477,8.205011457075523,-1.8699973931589442,1.0644550270800661,4.055431992638856e-06,0.024638485125628606
5.556392461853337,3.400053755551689,8.244015089714038,-1.889499209478202,1.0644550270800661,4.912415236692876e-06,0.02463934210887266
5.54786201090307,3.3279947457984926,8.281952295666166,-1.9084678124542662,1.0644550270800661,5.8940789546817545e-06,0.02464032377259065
5.5376013522641,3.250293711698763,8.318610695210019,-1.9267970122261924,1.0644550270800661,7.027397171214223e-06,0.02464145709080718
5.526665004705427,3.1745280059099437,8.350631010764145,-1.9428071700032559,1.0644550270800661,8.212308550965042e-06,0.02464264200218693
5.516186959854008,3.106662667445253,8.37658416982316,-1.9557837495327632,1.0644550270800661,9.345707409627736e-06,0.024643775401045596
5.506110817206969,3.0445325272201433,8.398409739460115,-1.9666965343512404,1.0644550270800661,1.0453403717912734e-05,0.024644883097353878
5.496378485945563,2.986748754841566,8.417264186793066,-1.9761237580177162,1.0644550270800661,1.1552454148564487e-05,0.02464598214778453
5.485220295474037,2.922534196793345,8.436845982955186,-1.985914656098776,1.0644550270800661,1.2871314665347338e-05,0.024647301008301314
5.472800589367713,2.8532323999992566,8.456468955323977,-1.995726142283172,1.0644550270800661,1.441675607354939e-05,0.024648846449709515
5.462175129478137,2.795550070770548,8.47164944499438,-2.0033163871183732,1.0644550270800661,1.5785805278651418e-05,0.024650215498914618
5.452317614221659,2.7432787340731495,8.48449072066587,-2.0097370249541173,1.0644550270800661,1.7102442569948733e-05,0.024651532136205915
5.44107096072444,2.684739468946852,8.498043371803293,-2.016513350522829,1.0644550270800661,1.8682407319512217e-05,0.024653112100955478
5.4282670330805765,2.6193691985624263,8.512197931612263,-2.0235906304273144,1.0644550270800661,2.0578365018986166e-05,0.02465500805865495
5.417552974850549,2.5656227031283225,8.523088194126256,-2.029035761684311,1.0644550270800661,2.223204162862152e-05,0.02465666173526459
5.407620810276924,2.5165283730114947,8.53245386594858,-2.0337185975954735,1.0644550270800661,2.3813201932813973e-05,0.02465824289556878
5.396245337925303,2.460980506438411,8.542499843115184,-2.0387415861787748,1.0644550270800661,2.5710594297837466e-05,0.024660140287933806
5.3832955425348565,2.3985395331621158,8.553141634829691,-2.0440624820360287,1.0644550270800661,2.7987465135872366e-05,0.02466241715877184
5.372480145336742,2.347029294201342,8.561390284998007,-2.0481868071201865,1.0644550270800661,2.9962138030819595e-05,0.024664391831666785
5.362573558082461,2.3002803776100564,8.568512852572173,-2.051748090907269,1.0644550270800661,3.1843123734720054e-05,0.024666272817370688
5.351273882362073,2.2473768337714035,8.57621769352927,-2.055600511385818,1.0644550270800661,3.4100306579399856e-05,0.024668530000215367
5.3384880419119165,2.188005158043658,8.584446007456387,-2.0597146683493768,1.0644550270800661,3.680892599301785e-05,0.024671238619628985
5.327846423060572,2.138991639974256,8.590893050120414,-2.06293818968139,1.0644550270800661,3.916947375747934e-05,0.024673599167393447
5.318111712112959,2.094429487636436,8.596516358667781,-2.0657498439550737,1.0644550270800661,4.143160253637284e-05,0.02467586129617234
5.307081450171207,2.044203702871948,8.602621095665263,-2.068802212453815,1.0644550270800661,4.414615707105026e-05,0.024678575850707016
5.294671301182947,1.9880152283165957,8.609168974267575,-2.0720761517549713,1.0644550270800661,4.7403622512664646e-05,0.024681833316148632
5.2842453918982395,1.9410884687236367,8.614392096721701,-2.074687712982034,1.0644550270800661,5.028102104468271e-05,0.02468471071468065
5.274631730886478,1.8980193318178975,8.619006589580398,-2.076994959411382,1.0644550270800661,5.306394026980177e-05,0.02468749363390577
5.2637174584660995,1.8493311003179684,8.62403773139881,-2.0795105303205883,1.0644550270800661,5.6403443339951334e-05,0.02469083313697592
5.251379297294907,1.7945491922490975,8.629466994782913,-2.082225162012639,1.0644550270800661,6.041084702412412e-05,0.024694840540660092
5.240921057818964,1.7483433176246201,8.633839911503616,-2.084411620372991,1.0644550270800661,6.396521267452464e-05,0.02469839490631049
5.231227441655741,1.7056870192036948,8.637721745271648,-2.086352537257007,1.0644550270800661,6.740168792215362e-05,0.02470183138155812
5.220150687494725,1.6571246505703119,8.64197709726097,-2.088480213251668,1.0644550270800661,7.152545821931213e-05,0.02470595515185528
5.207560667072248,1.6021476245612947,8.646594041580082,-2.0907886854112236,1.0644550270800661,7.647398257589712e-05,0.024710903676211864
5.196960086213865,1.5560452015679223,8.650294141139918,-2.092638735191142,1.0644550270800661,8.082487051084265e-05,0.024715254564146808
5.187195938489214,1.5137150345970354,8.653567717212203,-2.094275523227285,1.0644550270800661,8.500526679469272e-05,0.02471943496043066
5.176063434273968,1.4655879422634377,8.657164792684815,-2.0960740609635904,1.0644550270800661,9.002174233531579e-05,0.02472445143597128
5.163472693677072,1.4113190729266432,8.661070699634026,-2.098027014438196,1.0644550270800661,9.604151298405976e-05,0.024730471206620027
5.152949153083445,1.3660970864146356,8.664198523771526,-2.099590926506946,1.0644550270800661,0.00010132755944144353,0.02473575725307741
