# Evolutionary track for a 1.125 Msun sequence with H atmosphere.
# log Teff [K], log L/Lsun, log g [cm/s^2], log radius [Rsun], mass [Msun], cooling age [Gyr], total age [Gyr]
5.565388862695663,4.192753155436037,7.511322056511162,-1.5111423112206823,1.1249884940076322,0.0,0.022033123929692554
5.575436672128445,4.173488403856645,7.570778045821681,-1.540870305875942,1.1249884940076322,1.6983731128647923e-07,0.02203329376700384
5.584603687193717,4.15157681835527,7.629357691584141,-1.5701601287571718,1.1249884940076322,3.403977121040225e-07,0.022033464327404658
5.592807168598207,4.127157577655368,7.686590857902005,-1.5987767119161038,1.1249884940076322,5.127440753132105e-07,0.02203363667376787
5.600083546177497,4.099956825455728,7.742897120418802,-1.6269298431745025,1.1249884940076322,6.903434262573719e-07,0.02203381427311881
5.606369793860844,4.0699634132322275,7.798035523375691,-1.6544990446529468,1.1249884940076322,8.747259711362421e-07,0.022033998655663693
5.611630549770619,4.037161626949175,7.8518803332978475,-1.681421449614025,1.1249884940076322,1.0679073942750692e-06,0.022034191837086832
5.6158246348096545,4.00132399838917,7.904494302013992,-1.7077284339720975,1.1249884940076322,1.2723013986237348e-06,0.02203439623109118
5.618918105157025,3.962370463660355,7.955821718132291,-1.7333921420312468,1.1249884940076322,1.4906076936535537e-06,0.02203461453738621
5.620880846148644,3.9201723076661597,8.005870838092964,-1.7584167020115835,1.1249884940076322,1.7260130949728192e-06,0.022034849942787527
5.621674320239071,3.8745449540524968,8.054672088068335,-1.7828173269992686,1.1249884940076322,1.9823946062028407e-06,0.022035106324298757
5.62125379021569,3.8252891382977627,8.10224578372954,-1.8066041748298713,1.1249884940076322,2.2643648803830147e-06,0.02203538829457294
5.6195676153300855,3.7721914443999496,8.148598778084938,-1.8297806720075702,1.1249884940076322,2.5774544113390146e-06,0.022035701384103896
5.61656038364043,3.715052128203616,8.19370916752265,-1.8523358667264263,1.1249884940076322,2.928270456854254e-06,0.022036052200149408
5.612174258817601,3.6536689475305018,8.237547848904445,-1.874255207417324,1.1249884940076322,3.3249090343117713e-06,0.022036448838726866
5.606347547335756,3.5878265705290837,8.280083379978485,-1.895522972954344,1.1249884940076322,3.777455475769937e-06,0.022036901385168325
5.5990164007627135,3.5173168409176148,8.321268523297782,-1.9161155446139928,1.1249884940076322,4.298460631627589e-06,0.022037422390324184
5.590116171032253,3.441949598682186,8.361034846611371,-1.9359987062707875,1.1249884940076322,4.903467820797116e-06,0.022038027397513354
5.579582879032293,3.3615626704804558,8.399288606813265,-1.9551255863717336,1.1249884940076322,5.611588618014008e-06,0.02203873551831057
5.5685798074778186,3.2844982082244414,8.432340782851378,-1.9716516743907904,1.1249884940076322,6.354108227472752e-06,0.02203947803792003
5.558254605230532,3.216749661993259,8.458788520093416,-1.9848755430118092,1.1249884940076322,7.06130257807672e-06,0.022040185232270634
5.548418011023298,3.1552104547989166,8.48098135045882,-1.9959719581945112,1.1249884940076322,7.754693684663624e-06,0.022040878623377218
