# Evolutionary track for a 1.2671 Msun sequence with H atmosphere.
# log Teff [K], log L/Lsun, log g [cm/s^2], log radius [Rsun], mass [Msun], cooling age [Gyr], total age [Gyr]
5.808826949326268,4.539670649598137,8.189808078719176,-1.8245597374008407,1.2670660383226466,0.0,0.017729630512550724
5.811633044434422,4.531311935616708,8.209391173133223,-1.834351284607864,1.2670660383226466,6.386229518800974e-09,0.01772963689878024
5.814738089603293,4.520919335559311,8.232203953866104,-1.8457576749743043,1.2670660383226466,1.4049704939126968e-08,0.01772964456225566
5.818084365485281,4.508049489698945,8.258458903254422,-1.8588851496684629,1.2670660383226466,2.324587544426322e-08,0.017729653758426167
5.821566512562348,4.492159638833362,8.288277342428271,-1.873794369255388,1.2670660383226466,3.428128004819155e-08,0.01772966479383077
5.825028561066996,4.472715503138171,8.321569672142058,-1.8904405341122812,1.2670660383226466,4.7523765575140715e-08,0.0177296780363163
5.828158289825158,4.449142797864067,8.357661292448807,-1.9084863442656559,1.2670660383226466,6.341474820673466e-08,0.01772969392729893
5.830814719702718,4.420877506968306,8.396552302854811,-1.927931849468658,1.2670660383226466,8.248392736539245e-08,0.01772971299647809
5.832759984710915,4.387417043547191,8.43779382630871,-1.9485526111956073,1.2670660383226466,1.0536694235354662e-07,0.017729735879493076
5.833699415807535,4.348372643456805,8.48059595078558,-1.9699536734340424,1.2670660383226466,1.3282656034082175e-07,0.017729763339111065
5.833400664116869,4.30385039518823,8.523923192291491,-1.9916172941869976,1.2670660383226466,1.6554968012869358e-07,0.01772979606223085
5.831743740588027,4.254738018373798,8.56640787499055,-2.012859635536527,1.2670660383226466,2.038411701656878e-07,0.01772983435372089
5.82864833241,4.2010291835740015,8.607735077078244,-2.033523236580374,1.2670660383226466,2.485719135068357e-07,0.01772987908446423
5.824129757360238,4.143089644390059,8.647600316063135,-2.0534558560728198,1.2670660383226466,3.010544817633927e-07,0.017729931567032488
5.818186104871809,4.080914733424504,8.686000617074974,-2.0726560065787396,1.2670660383226466,3.630462108775973e-07,0.0177299935587616
5.810813259768386,4.014422648933359,8.723001321152427,-2.0911563586174657,1.2670660383226466,4.367855031378567e-07,0.01773006729805386
5.802005960107902,3.9435716697983794,8.758623101645473,-2.1089672488639883,1.2670660383226466,5.249970489554107e-07,0.01773015550959968
5.791767496268277,3.868445594881126,8.792795321204228,-2.1260533586433663,1.2670660383226466,6.308509039320051e-07,0.017730261363454656
5.78128765884556,3.7971624103104324,8.822159156084053,-2.1407352760832787,1.2670660383226466,7.435914264768362e-07,0.0177303741039772
5.771573577348835,3.734808811111787,8.845656429295795,-2.1524839126891497,1.2670660383226466,8.526323345825076e-07,0.017730483144885307
5.760700395145648,3.667939314926121,8.86903319666871,-2.164172296375608,1.2670660383226466,9.834814243093133e-07,0.017730613993975033
5.749253170280254,3.6003246544650542,8.890858957668206,-2.1750851768753554,1.2670660383226466,1.1312628909535706e-06,0.017730761775441677
5.739288371147071,3.5435334485479144,8.90779096705261,-2.1835511815675575,1.2670660383226466,1.2669833542853593e-06,0.017730897495905007
5.728194830267905,3.481957953189669,8.924992298894194,-2.1921518474883497,1.2670660383226466,1.4298479102812708e-06,0.017731060360461005
5.716080854850429,3.4164766229947,8.942017727419259,-2.2006645617508815,1.2670660383226466,1.622209753949195e-06,0.01773125272230467
5.7058742808895,3.362700338528841,8.954967716041399,-2.207139556061952,1.2670660383226466,1.7935902701206505e-06,0.017731424102820845
5.696462052811218,3.3140358815494677,8.965983260707647,-2.212647328395076,1.2670660383226466,1.9608770038113e-06,0.017731591389554532
5.685920343175278,3.2603961692499466,8.977456134463406,-2.2183837652729554,1.2670660383226466,2.1616210842356086e-06,0.017731792133634957
5.674166157851699,3.2015864932521017,8.989249069166938,-2.224280232624721,1.2670660383226466,2.402513980742544e-06,0.017732033026531466
5.664090328347921,3.1520222586791093,8.998509985724816,-2.22891069090366,1.2670660383226466,2.620664171487093e-06,0.01773225117672221
5.6547032498344505,3.1064559037039436,9.006528026646103,-2.232919711364304,1.2670660383226466,2.835030111093074e-06,0.017732465542661818
5.644140523875177,3.0557743079772637,9.014958718535688,-2.237135057309096,1.2670660383226466,3.092269238617271e-06,0.01773272278178934
5.632516161602361,2.999685386956792,9.024550190464893,-2.2419307932736987,1.2670660383226466,3.400956191647798e-06,0.01773303146874237
5.622504436681765,2.9519646062566025,9.032224071482702,-2.245767733782603,1.2670660383226466,3.6811374857388437e-06,0.01773331165003646
5.612978089937778,2.9076836147744674,9.038399675988888,-2.248855536035697,1.2670660383226466,3.957507271204144e-06,0.017733588019821927
5.602218170568883,2.858084422214378,9.044959191073396,-2.2521352935779504,1.2670660383226466,4.289151013761759e-06,0.017733919663564485
5.590105885111431,2.8027922061901083,9.051802265267856,-2.2555568306751805,1.2670660383226466,4.687123504828662e-06,0.01773431763605555
5.5797905009212485,2.7561079424610444,9.057224992236193,-2.258268194159349,1.2670660383226466,5.043003307085484e-06,0.017734673515857807
5.570288046521107,2.713084252148321,9.06223886494835,-2.2607751305154276,1.2670660383226466,5.389154042053968e-06,0.017735019666592775
