# Evolutionary track for a 1.0241 Msun sequence with He atmosphere.
# log Teff [K], log L/Lsun, log g [cm/s^2], log radius [Rsun], mass [Msun], cooling age [Gyr], total age [Gyr]
5.54010701192852,3.726597115133697,7.835540795417882,-1.6936566298375655,1.0240901342998763,0.0,0.02725808917585843
5.541416299485136,3.687518908896728,7.879856151881313,-1.7158143080692814,1.0240901342998763,6.033872599489987e-07,0.02725869256311838
5.542184226769472,3.644324675668557,7.926122094246828,-1.7389472792520384,1.0240901342998763,1.2978079487532377e-06,0.027259386983807185
5.541861751317161,3.595955458940197,7.973201409165945,-1.7624869367115974,1.0240901342998763,2.0780542541332543e-06,0.027260167230112563
5.540230122691502,3.543370632283703,8.019259721319802,-1.7855160927885259,1.0240901342998763,2.929271648798138e-06,0.027261018447507227
5.537268664915258,3.487745651167895,8.063038871330635,-1.807405667793942,1.0240901342998763,3.839821210801601e-06,0.02726192899706923
5.53297719779532,3.4288928173564224,8.10472583666236,-1.8282491504598044,1.0240901342998763,4.824296876791865e-06,0.027262913472735222
5.527277375921799,3.3658883773277766,8.144930989196919,-1.8483517267270841,1.0240901342998763,5.913690170280635e-06,0.02726400286602871
5.52006493310929,3.298086467092334,8.183883128182325,-1.8678277962197871,1.0240901342998763,7.139257407233119e-06,0.027265228433265665
5.515457181913843,3.259759902336005,8.203778688156863,-1.877775576207056,1.0240901342998763,7.838131187450141e-06,0.02726592730704588
5.513981799803244,3.2481541516873267,8.209482910363148,-1.880627687310199,1.0240901342998763,8.04779332151264e-06,0.027266136969179944
5.513529398145112,3.2446552860158837,8.21117216940206,-1.8814723168296548,1.0240901342998763,8.110691961735486e-06,0.027266199867820164
5.5129956750713,3.2405155727463226,8.213176990376377,-1.8824747273168134,1.0240901342998763,8.186170329999179e-06,0.027266275346188428
5.512352814402607,3.235563098741034,8.215558021706888,-1.883665242982069,1.0240901342998763,8.276744371917099e-06,0.027266365920230348
5.511579675519161,3.2296499726711576,8.218378592242983,-1.8850755282501162,1.0240901342998763,8.385433222215622e-06,0.027266474609080646
5.510911101099071,3.224573894431119,8.220780372802663,-1.8862764185299565,1.0240901342998763,8.47911427557096e-06,0.027266568290134
5.5102886456891,3.219876391068938,8.22298805452496,-1.887380259391105,1.0240901342998763,8.566176712471991e-06,0.027266655352570904
5.509688646988976,3.2153729800337505,8.22509147075965,-1.8884319675084507,1.0240901342998763,8.649999436419458e-06,0.02726673917529485
5.508969137992432,3.210000313583055,8.227586101224171,-1.8896792827407107,1.0240901342998763,8.750586705155671e-06,0.027266839762563586
5.508532707813765,3.2067698250394265,8.22907086905313,-1.8904216666551896,1.0240901342998763,8.810939066395163e-06,0.027266900114924827
5.508011079444508,3.2029175634598346,8.230836617155692,-1.8913045407064712,1.0240901342998763,8.883361899882555e-06,0.027266972537758314
5.507392560828416,3.1983484245308826,8.232931681620279,-1.8923520729387642,1.0240901342998763,8.970269300073385e-06,0.027267059445158504
5.5066468958867505,3.1928795194777546,8.235417926906745,-1.8935951955819978,1.0240901342998763,9.074558180294932e-06,0.027267163734038726
5.505978568878736,3.1880098206917205,8.23761431766072,-1.894693390958985,1.0240901342998763,9.167748336561025e-06,0.02726725692419499
5.5053359607085754,3.183368116925338,8.239685588746463,-1.8957290265018567,1.0240901342998763,9.256495955683291e-06,0.027267345671814113
5.504705305094539,3.1788201424906153,8.241710940725042,-1.8967417024911462,1.0240901342998763,9.344303230237216e-06,0.02726743347908867
5.504087499830291,3.1743803828924557,8.243679479266207,-1.8977259717617287,1.0240901342998763,9.43055715603754e-06,0.02726751973301447
5.503481163452207,3.170041915807884,8.245592600838444,-1.8986825325478471,1.0240901342998763,9.515232215356081e-06,0.027267604408073787
5.502878377220227,3.165748138369919,8.247475233348487,-1.899623848802868,1.0240901342998763,9.599382636588066e-06,0.02726768855849502
5.5021606358816,3.1606448381462164,8.249707568217682,-1.9007400162374661,1.0240901342998763,9.70036314206943e-06,0.0272677895390005
5.501724103101401,3.1575686012367727,8.251037674006326,-1.901405069131788,1.0240901342998763,9.760951445356012e-06,0.027267850127303785
5.501200574401669,3.153891383412395,8.252620777031778,-1.902196620644514,1.0240901342998763,9.833657409299166e-06,0.02726792283326773
5.500573905921135,3.1495035504290425,8.254501936092993,-1.9031372001751212,1.0240901342998763,9.920904566030949e-06,0.02726801008042446
5.499830255656627,3.1443000276187756,8.256730857845227,-1.9042516610512388,1.0240901342998763,1.0025601154115052e-05,0.027268114777012544
5.499154788137954,3.1396183902920796,8.258710625097232,-1.9052415446772408,1.0240901342998763,1.0119472342714667e-05,0.027268208648201144
5.498519663864318,3.135226686891595,8.260561831403173,-1.9061671478302118,1.0240901342998763,1.0208241962887346e-05,0.02726829741782132
