# Evolutionary track for a 1.22 Msun sequence with He atmosphere.
# log Teff [K], log L/Lsun, log g [cm/s^2], log radius [Rsun], mass [Msun], cooling age [Gyr], total age [Gyr]
5.780624704982309,4.186325022631182,8.413908075653671,-1.9448280621964018,1.2200077734393375,0.0,0.018880833467735815
5.780010650818073,4.173973983094948,8.423802898532964,-1.9497754736360478,1.2200077734393375,1.8190078303217888e-08,0.01888085165781412
5.779190091200024,4.159276710686041,8.435217932469671,-1.9554829906044016,1.2200077734393375,4.001817226037383e-08,0.018880873485908077
5.778106096405789,4.14188340469967,8.448275259279102,-1.962011654009117,1.2200077734393375,6.621188501268625e-08,0.018880899679620828
5.776691209586341,4.121427905092223,8.463071211608755,-1.9694096301739434,1.2200077734393375,9.764434031024575e-08,0.018880931112076126
5.7748661546971745,4.097531768204804,8.47966712893951,-1.977707588839321,1.2200077734393375,1.3536328667402268e-07,0.01888096883102249
5.7725796913601615,4.069992813751942,8.49806023004432,-1.9869041393917257,1.2200077734393375,1.8062602230906487e-07,0.018881014093758124
5.769646179960294,4.038045448503618,8.518273549693173,-1.9970107992161525,1.2200077734393375,2.349413050673902e-07,0.018881068409040882
5.765995022024292,4.001539338411478,8.540175028041308,-2.0079615383902194,1.2200077734393375,3.001196443811059e-07,0.018881133587380198
5.761519088629625,3.96020452460276,8.563606108271358,-2.0196770785052447,1.2200077734393375,3.7833365155383946e-07,0.018881211801387368
5.756088004020894,3.913734430987246,8.588351863451946,-2.032049956095539,1.2200077734393375,4.7219046016409995e-07,0.01888130565819598
5.749650167606003,3.862178928542337,8.61415602023729,-2.044952034488211,1.2200077734393375,5.848186304979026e-07,0.018881418286366313
5.7420642117892955,3.8052446212242623,8.640746504288536,-2.0582472765138338,1.2200077734393375,7.199724348969758e-07,0.01888155344017071
5.733239267792748,3.742883851968492,8.667807497558115,-2.0717777731486233,1.2200077734393375,8.821570001728833e-07,0.01888171562473599
5.723100117658734,3.67512210556274,8.695012643427813,-2.085380346083472,1.2200077734393375,1.0767784785069525e-06,0.01888191024621432
5.712227653536745,3.606108038194458,8.720536854308138,-2.098142451523635,1.2200077734393375,1.2958288181386888e-06,0.018882129296553956
5.702334117199898,3.5460395134654474,8.741031233689759,-2.108389641214445,1.2200077734393375,1.5033792689405382e-06,0.018882336847004758
5.691209460938461,3.480706491297596,8.761865630811865,-2.118806839775498,1.2200077734393375,1.752439809899777e-06,0.018882585907545716
5.679264251554546,3.412789653726765,8.782001630847038,-2.1288748397930846,1.2200077734393375,2.0385983977280556e-06,0.018882872066133545
5.669038315273765,3.3563768021843674,8.79751073726631,-2.1366293930027203,1.2200077734393375,2.296031943269074e-06,0.018883129499679085
5.659572380302286,3.305271468120407,8.810752331444355,-2.1432501900917433,1.2200077734393375,2.547468387655914e-06,0.018883380936123472
5.648943701362796,3.248916370322878,8.824592713483922,-2.150170381111527,1.2200077734393375,2.8491921209208667e-06,0.018883682659856738
5.6370773515761154,3.187154067407759,8.838889617252317,-2.157318832995724,1.2200077734393375,3.2112606008388102e-06,0.018884044728336654
5.626921598682811,3.135289602207809,8.850131070879051,-2.1629395598090913,1.2200077734393375,3.5376977520622314e-06,0.018884371165487877
5.617491178812171,3.0878048287505484,8.859894164853749,-2.1678211067964406,1.2200077734393375,3.857433894522488e-06,0.01888469090163034
5.606878139970549,3.035015918049151,8.87023092018866,-2.172989484463896,1.2200077734393375,4.2411172654740515e-06,0.01888507458500129
5.594992416513901,2.976647880335981,8.881056064075239,-2.1784020564071844,1.2200077734393375,4.701537310615182e-06,0.01888553500504643
5.584816795483095,2.9273278815586288,8.88967357872937,-2.182710813734251,1.2200077734393375,5.116630771197378e-06,0.018885950098507014
5.575355026781826,2.8819244079752804,8.89722997750764,-2.186489013123386,1.2200077734393375,5.522843073423952e-06,0.01888635631080924
5.564669464231407,2.831092074350951,8.905320060930293,-2.1905340548347123,1.2200077734393375,6.0102978360913695e-06,0.01888684376557191
