# Evolutionary track for a 1.019 Msun sequence with H atmosphere.
# log Teff [K], log L/Lsun, log g [cm/s^2], log radius [Rsun], mass [Msun], cooling age [Gyr], total age [Gyr]
5.472568479618003,3.4336595690926472,7.856177681587198,-1.7050483382370556,1.0190409858711453,0.0,0.02794307119575021
5.47261536508924,3.4211035767767215,7.868921215788075,-1.7114201053374938,1.0190409858711453,2.8783161917701363e-07,0.02794335902736939
5.472548552093457,3.405955547083013,7.8838019934986505,-1.7188604941927819,1.0190409858711453,6.3322956218943e-07,0.0279437044253124
5.472304155092023,3.3877137133560042,7.901066239219923,-1.7274926170534182,1.0190409858711453,1.0477070938013494e-06,0.027944118902844012
5.471793616590568,3.3657979811914647,7.92093981737864,-1.7374294061327766,1.0190409858711453,1.5450801317393779e-06,0.02794461627588195
5.470898607082901,3.339553029835925,7.943604730703515,-1.7487618627952142,1.0190409858711453,2.141927777260542e-06,0.02794521312352747
5.469466502937184,3.308258898641297,7.969170445315275,-1.7615447201010943,1.0190409858711453,2.858144951894879e-06,0.027945929340702107
5.467305874602299,3.2711501765600306,7.997636654056999,-1.775777824471956,1.0190409858711453,3.7176055614463986e-06,0.027946788801311656
5.464188463215947,3.2274511018997982,8.028866083171826,-1.7913925390293697,1.0190409858711453,4.748958292912692e-06,0.027947820154043124
5.459856093234784,3.176426055447987,8.062561649698983,-1.8082403222929482,1.0190409858711453,5.986581570673734e-06,0.027949057777320884
5.4540351508581155,3.1174405813411594,8.098263354299139,-1.826091174593026,1.0190409858711453,7.471729503985494e-06,0.027950542925254195
5.447082672908379,3.055493008811367,8.132401015029984,-1.8431600049584485,1.0190409858711453,9.098341170854866e-06,0.027952169536921066
5.4398913062440775,2.997604243654356,8.161524313529789,-1.8577216542083512,1.0190409858711453,1.0682328099545092e-05,0.027953753523849757
5.431151781554484,2.9324334044375613,8.191737053988211,-1.8728280244375624,1.0190409858711453,1.2572938753522933e-05,0.027955644134503733
5.420637366780097,2.85938818197486,8.222724617353363,-1.8883218061201377,1.0190409858711453,1.4841671538297086e-05,0.027957912867288506
5.40908638379423,2.784150784443627,8.251758082941127,-1.9028385389140199,1.0190409858711453,1.734800636318326e-05,0.027960419202113392
5.3984008550443905,2.7182091638779493,8.274957588507446,-1.9144382916971796,1.0190409858711453,1.9676771824818104e-05,0.02796274796757503
5.388241030175748,2.6579650996655793,8.294562353245245,-1.9242406740660793,1.0190409858711453,2.19271293214038e-05,0.027964998325071613
5.378416318157589,2.601534649645588,8.3116939551926,-1.9328064750397573,1.0190409858711453,2.4150693257052453e-05,0.027967221889007264
5.367041463849366,2.537962336043498,8.329766851561802,-1.9418429232243577,1.0190409858711453,2.6818969979830085e-05,0.02796989016573004
5.3539352423939635,2.4667102467957025,8.348594054987986,-1.9512565249374494,1.0190409858711453,3.002000249416381e-05,0.027973091198244374
5.342869149454907,2.408095298168824,8.36294463185864,-1.9584318133727767,1.0190409858711453,3.278809516878798e-05,0.027975859290919
5.33272267559792,2.35535158431204,8.375102450287475,-1.9645107225871945,1.0190409858711453,3.5403849558305e-05,0.027978475045308517
5.323052272154078,2.3058380138058965,8.385934407018247,-1.9699267009525807,1.0190409858711453,3.7981154930029066e-05,0.02798105235068024
5.311967027201854,2.2498317711846947,8.397599669830559,-1.9757593323587364,1.0190409858711453,4.10739213760905e-05,0.0279841451171263
5.299364410698791,2.187026747646324,8.409994227356673,-1.9819566111217937,1.0190409858711453,4.4785241111371664e-05,0.027987856436861584
5.288740206664648,2.1347721528437567,8.419752006022668,-1.9868355004547904,1.0190409858711453,4.804690254111961e-05,0.02799111809829133
5.278972798423197,2.087216023590295,8.428238502310329,-1.9910787485986208,1.0190409858711453,5.1178573751140386e-05,0.02799424976950135
5.267884129317017,2.033692819904521,8.437407029571379,-1.9956630122291463,1.0190409858711453,5.493657920316979e-05,0.02799800777495338
5.255378175015722,1.9738839996645252,8.4471920326062,-2.0005555137465567,1.0190409858711453,5.9446185745604336e-05,0.028002517381495815
5.2448666993679325,1.9240845689077326,8.454945560771831,-2.004432277829372,1.0190409858711453,6.341673971751332e-05,0.028006487935467724
5.235175295986483,1.8785108962646258,8.46175361988914,-2.0078363073880268,1.0190409858711453,6.724482507661731e-05,0.028010316020826827
5.224147501696677,1.8270005682032442,8.469152770791299,-2.011535882839106,1.0190409858711453,7.183852750753983e-05,0.02801490972325775
5.211650321543742,1.7690537455109638,8.47711087287184,-2.015514933879377,1.0190409858711453,7.735097042464465e-05,0.028020422166174855
5.201086324949667,1.720439260430563,8.483469371575943,-2.018694183231428,1.0190409858711453,8.221202236643061e-05,0.02802528321811664
5.1913201342869275,1.6757638416980773,8.489080027657469,-2.0214995112721907,1.0190409858711453,8.68918234705329e-05,0.028029963019220745
5.180160205554386,1.624989591879668,8.495214562545709,-2.024566778716311,1.0190409858711453,9.25075847954601e-05,0.02803557878054567
5.167487274748334,1.5676688260846772,8.501843605116495,-2.027881300001704,1.0190409858711453,9.924649838536978e-05,0.02804231769413558
5.156861469240713,1.5198846267829773,8.507124582387709,-2.0305217886373113,1.0190409858711453,0.00010515079068568722,0.028048221986435896
5.147101712340424,1.4761918255320072,8.511778356037524,-2.032848675462219,1.0190409858711453,0.00011081602802033722,0.028053887223770547
5.136001657142523,1.4266952731988893,8.516874687579037,-2.035396841232975,1.0190409858711453,0.00011761431282192096,0.02806068550857213
5.12348141815103,1.3711011497032355,8.522387855108718,-2.0381534249978155,1.0190409858711453,0.000125772254583817,0.028068843450334027
5.11301388812981,1.3248166985850471,8.526802186142028,-2.0403605905144704,1.0190409858711453,0.00013295115252494438,0.028076022348275154
5.103407595648991,1.2824789435021182,8.53071477130168,-2.0423168830942964,1.0190409858711453,0.00013987867700297014,0.02808294987275318
5.092549519658267,1.234761858985932,8.534999551854968,-2.044459273370941,1.0190409858711453,0.0001481917063765973,0.028091262902126806
5.080372912550011,1.1814158613929329,8.539639121014945,-2.046779057950929,1.0190409858711453,0.00015816734162495285,0.028101238537375162
5.070117430815896,1.1366297949049118,8.543403260566505,-2.048661127726709,1.0190409858711453,0.00016705587833206728,0.028110127074082277
5.060657304755899,1.0954221237131605,8.546770427518268,-2.0503447112025905,1.0190409858711453,0.0001757103348989859,0.028118781530649197
5.049993039128853,1.0490745791147287,8.550460909608518,-2.0521899522477156,1.0190409858711453,0.0001860956827792935,0.028129166878529503
5.0380537810025245,0.9973150665721666,8.554463389645766,-2.0541911922663396,1.0190409858711453,0.00019855810023565964,0.02814162929598587
5.027917453710328,0.9534879535955639,8.557745193453583,-2.055832094170248,1.0190409858711453,0.0002097675292168148,0.028152838724967027
5.018520482140345,0.912944907839035,8.560700352930176,-2.057309673908545,1.0190409858711453,0.00022074179730350525,0.028163812993053716
5.007918656736041,0.8672944909656549,8.563943468186341,-2.0589312315366275,1.0190409858711453,0.0002339109190075323,0.02817698211475774
4.9960275608493925,0.8162076888888674,8.567465886716537,-2.0606924408017253,1.0190409858711453,0.0002497138650523685,0.02819278506080258
4.985893044874404,0.7727702961541397,8.57036521555131,-2.062142105219112,1.0190409858711453,0.0002639632277178727,0.028207034423468082
4.976482033629439,0.7325122422877326,8.572979224437857,-2.0634491096623853,1.0190409858711453,0.00027791973079140483,0.028220990926541616
4.965853330412484,0.6871277272159129,8.575848926641857,-2.0648839607643854,1.0190409858711453,0.00029466753447964785,0.028237738730229858
4.953931809317549,0.6363247193503495,8.57896585012768,-2.0664424225072966,1.0190409858711453,0.00031476489890553804,0.02825783609465575
4.943796627968055,0.5932241970483834,8.58152564703167,-2.0677223209592914,1.0190409858711453,0.00033286346947683396,0.028275934665227043
4.934407227900711,0.5533608005266047,8.583831443284073,-2.068875219085493,1.0190409858711453,0.0003505840932591483,0.02829365528900936
4.923834414471552,0.5085423641166582,8.58635862597738,-2.0701388104321468,1.0190409858711453,0.00037184884179792925,0.02831492003754814
4.912028390411812,0.4585795397826329,8.589097354072447,-2.07150817447968,1.0190409858711453,0.0003973665400444679,0.028340437735794678
4.902006322180093,0.41623749365598867,8.591351127272219,-2.072635061079566,1.0190409858711453,0.0004204327179926336,0.028363503913742844
4.892728586416,0.3770924624313711,8.593385215440465,-2.0736521051636894,1.0190409858711453,0.0004431145633090511,0.02838618575905926
4.88233774682263,0.3333024500195639,8.59561186947879,-2.0747654321828515,1.0190409858711453,0.00047033277768875287,0.02841340397343896
4.870804077087843,0.28475730516802134,8.598022335391185,-2.0759706651390495,1.0190409858711453,0.0005029946349443943,0.028446065830694606
4.860973710840913,0.2434355486944636,8.600022626877024,-2.076970810881969,1.0190409858711453,0.0005328205012039542,0.028475891696954164
4.850067536001634,0.19764289438789784,8.602190581826477,-2.078054788356695,1.0190409858711453,0.0005686115407154299,0.028511682736465642
4.838088021345236,0.14740664513064222,8.604508772458136,-2.0792138836725242,1.0190409858711453,0.0006115607881291993,0.02855463198387941
4.828174785097597,0.1058874326743413,8.606375039923883,-2.080147017405398,1.0190409858711453,0.0006499435707357935,0.028593014766486003
4.817268067951069,0.060251924884062315,8.60838367912805,-2.0811513370074817,1.0190409858711453,0.0006960029098637105,0.02863907410561392
4.805397551743846,0.010637908128097302,8.610515631055122,-2.082217312971018,1.0190409858711453,0.0007512741168172061,0.028694345312567416
4.795631270232242,-0.03013680866304979,8.612225221799854,-2.083072108343383,1.0190409858711453,0.0008007811001423746,0.028743852295892585
4.784981332698633,-0.07456183974388182,8.614050502746249,-2.083984748816581,1.0190409858711453,0.0008601894801325798,0.02880326067588279
4.773510401462134,-0.12236774346398956,8.615972681520358,-2.0849458382036357,1.0190409858711453,0.0009314795361208282,0.02887455073187104
4.764034832120451,-0.16182037259778217,8.61752303328742,-2.085721014087166,1.0190409858711453,0.0009962682533209324,0.028939339449071143
4.753826290325452,-0.20429418745238512,8.619162680962027,-2.0865408379244705,1.0190409858711453,0.0010740147139610612,0.029017085909711273
4.742980313855529,-0.24938686419648423,8.620871451826437,-2.087395223356675,1.0190409858711453,0.0011673104667292125,0.029110381662479423
4.733929201058531,-0.2869881386836706,8.622268275125629,-2.0880936350062713,1.0190409858711453,0.001254208342475906,0.029197279538226116
4.7243316885834945,-0.32683746063132507,8.623727547173136,-2.0888232710300243,1.0190409858711453,0.0013584857933719456,0.029301556989122155
4.714307763499985,-0.3684348302061217,8.625229216413894,-2.089574105650404,1.0190409858711453,0.0014836187344471924,0.029426689930197404
4.7040021442193085,-0.41117928721930846,8.626751196304376,-2.090335095595645,1.0190409858711453,0.0016337782637374848,0.029576849459487697
4.695515521410503,-0.44636016202747625,8.627985579877324,-2.0909522873821187,1.0190409858711453,0.0017760864351313078,0.029719157630881517
4.686801557388096,-0.4824735304297704,8.629243092189988,-2.0915810435384503,1.0190409858711453,0.0019468562408038973,0.02988992743655411
4.6779927331655555,-0.5189717916592453,8.630506056529303,-2.092212525708108,1.0190409858711453,0.002151780007611003,0.030094851203361212
4.669222727490901,-0.5553039381990715,8.631758180370507,-2.0928385876287106,1.0190409858711453,0.002397688527779531,0.03034075972352974
4.660617892736996,-0.5909499061731803,8.632984809328999,-2.0934519021079563,1.0190409858711453,0.002692778751981765,0.030635849947731976
4.652283952155013,-0.6254750359766605,8.634174176804548,-2.0940465858457307,1.0190409858711453,0.003046887021024447,0.03098995821677466
4.644296022599604,-0.6585714776192506,8.635318900225501,-2.0946189475562074,1.0190409858711453,0.003471816943875663,0.031414888139625875
4.6366913434727195,-0.690087695783398,8.63641640188211,-2.095167698384512,1.0190409858711453,0.003981732851297125,0.03192480404704733
4.629464648668967,-0.7200468539303952,8.637468780814098,-2.0956938878505054,1.0190409858711453,0.004593631940202877,0.03253670313595309
4.623972291060522,-0.7428188914574212,8.638271387907341,-2.096095191397127,1.0190409858711453,0.005156433022154744,0.03309950421790495
4.618521141796118,-0.7654286114819572,8.639076510874261,-2.0964977528805875,1.0190409858711453,0.005831794320496988,0.0337748655162472
4.613026563406526,-0.7882238200742493,8.63989340590819,-2.096906200397551,1.0190409858711453,0.00664222787850767,0.03458529907425788
4.608658329519449,-0.8063469819494782,8.640543632235108,-2.0972313135610103,1.0190409858711453,0.007391125031802986,0.0353341962275532
4.604051402749966,-0.8254611478321346,8.641230091039834,-2.097574542963374,1.0190409858711453,0.008289801615757365,0.036232872811507576
4.599102801571343,-0.845986581764075,8.641961120257282,-2.0979400575720977,1.0190409858711453,0.009368213516502608,0.03731128471225282
4.59506102956786,-0.8627483443994084,8.642555794878682,-2.0982373948827977,1.0190409858711453,0.010361127765057985,0.038304198960808195
4.59060080852626,-0.8812394530022262,8.643206019315102,-2.0985625071010077,1.0190409858711453,0.011552624863324437,0.039495696059074645
4.585551053573878,-0.9021584917275577,8.643926038230905,-2.0989225165589094,1.0190409858711453,0.01298242138124417,0.040925492576994384
4.581398352576264,-0.9193585030762105,8.6445152455891,-2.0992171202380066,1.0190409858711453,0.01429173567884532,0.04223480687459553
4.576772311861969,-0.9385127482157004,8.64516532787141,-2.099542161379162,1.0190409858711453,0.015862912835966688,0.0438059840317169
4.571446402627331,-0.9605468599277217,8.64589580264488,-2.0999073987658967,1.0190409858711453,0.017748325424512337,0.045691396620262545
4.566917244163529,-0.9792750651127762,8.646507373974725,-2.100213184430819,1.0190409858711453,0.019455649913032922,0.04739872110878313
4.561817809148149,-1.0003524002808946,8.647186969081325,-2.100552981984119,1.0190409858711453,0.02150443929925762,0.049447510495007826
4.556269357517127,-1.023282442527537,8.647923204803881,-2.1009210998453973,1.0190409858711453,0.023962986562727263,0.051906057758477474
4.551432468891978,-1.0432541637597583,8.648547371535503,-2.101233183211208,1.0190409858711453,0.026123487583125177,0.05406655877887539
4.547139402340429,-1.060976980967974,8.649097922537527,-2.1015084587122197,1.0190409858711453,0.028186423192531188,0.056129494388281395
4.542937421859109,-1.0783116467786886,8.649624666422957,-2.101771830654935,1.0190409858711453,0.030206981499453354,0.05815005269520356
4.538963678723093,-1.094699738830583,8.65011778593079,-2.1020183904088516,1.0190409858711453,0.03220638212552141,0.06014945332127162
4.534985954507007,-1.1110946582952919,8.650601808531155,-2.1022604017090343,1.0190409858711453,0.034197181711558965,0.06214025290730917
4.530257521356149,-1.130575483077945,8.651168900710376,-2.1025439477986443,1.0190409858711453,0.036586141214804024,0.06452921241055423
4.527588691723432,-1.141573541607702,8.651491640709267,-2.1027053177980903,1.0190409858711453,0.038019516916751074,0.06596258811250127
4.524408845087374,-1.1546752098080233,8.651873922365352,-2.102896458626133,1.0190409858711453,0.03973956775908752,0.06768263895483773
4.520617280732124,-1.1702936918250872,8.65232614696142,-2.103122570924166,1.0190409858711453,0.041803628769891264,0.06974669996564146
4.516260266028133,-1.1882426827504111,8.652847079070778,-2.1033830369788453,1.0190409858711453,0.044280501982855734,0.07222357317860595
4.512725651875543,-1.2028143497749535,8.653280289484963,-2.1035996421859378,1.0190409858711453,0.0465001010718136,0.0744431722675638
